"File Name","Record Length","Date/Time1","Date/Time2","Date/Time3","Field5","LOG:Time","LOG:Event","LOG:Category","LOG:Logger","LOG:Computer","LOG:User","LOG:Virus","LOG:File","LOG:WantedAction1","LOG:WantedAction2","LOG:RealAction","LOG:Virus_Type","LOG:Flags","LOG:Description","LOG:ScanID","LOG:New_Ext","LOG:Group_ID","LOG:Event_Data1","LOG:Event_Data2 (101_GUID/301_Actor PID)","LOG:Event_Data3 (301_Actor)","LOG:Event_Data4 (301_Event)","LOG:Event_Data5 (301_Target PID)","LOG:Event_Data6 (301_Target)","LOG:Event_Data7 (301_Target Process)","LOG:Event_Data8 (101_Virus)","LOG:Event_Data9","LOG:Event_Data10 (101_Remediation_Type_ID)","LOG:Event_Data11","LOG:Event_Data12","LOG:Event_Data13","LOG:VBin_ID","LOG:Virus_ID","LOG:Quarantine_Forward_Status","LOG:Access","LOG:SDN_Status","LOG:Compressed","LOG:Depth","LOG:Still_Infected","LOG:Def_Info","LOG:Def_Sequence_Number","LOG:Clean_Info","LOG:Delete_Info","LOG:Backup_ID","LOG:Parent","LOG:GUID","LOG:Client_Group","LOG:Address","LOG:Domain_Name","LOG:NT_Domain","LOG:MAC_Address","LOG:Version","LOG:Remote_Machine","LOG:Remote_Machine_IP","LOG:Action_1_Status","LOG:Action_2_Status","LOG:License_Feature_Name","LOG:License_Feature_Version","LOG:License_Serial_Number","LOG:License_Fulfillment_ID","LOG:License_Start_Date","LOG:License_Expiration_Date","LOG:License_LifeCycle","LOG:License_Seats_Total","LOG:License_Seats","LOG:Error_Code","LOG:License_Seats_Delta","Log:Eraser Status","LOG:Domain_GUID","LOG:Session_GUID","LOG:VBin_Session_ID","LOG:Login_Domain","LOG:Event_Data_2_1","LOG:Event_Data_2_Company_Name","LOG:Event_Data_2_Size (bytes)","LOG:Event_Data_2_Hash_Type","LOG:Event_Data_2_Hash","LOG:Event_Data_2_Product_Version","LOG:Event_Data_2_7","LOG:Event_Data_2_8","LOG:Event_Data_2_9","LOG:Event_Data_2_10","LOG:Event_Data_2_11","LOG:Event_Data_2_12","LOG:Event_Data_2_Product_Name","LOG:Event_Data_2_14","LOG:Event_Data_2_15","LOG:Event_Data_2_16","LOG:Event_Data_2_17","LOG:Eraser_Category_ID","LOG:Dynamic_Categoryset_ID","LOG:Subcategoryset_ID","LOG:Display_Name_To_Use","LOG:Reputation_Disposition","LOG:Reputation_Confidence","LOG:First_Seen","LOG:Reputation_Prevalence","LOG:Downloaded_URL","LOG:Creator_For_Dropper","LOG:CIDS_State","LOG:Behavior_Risk_Level","LOG:Detection_Type","LOG:Acknowledge_Text","LOG:VSIC_State","LOG:Scan_GUID","LOG:Scan_Duration","LOG:Scan_Start_Time","LOG:TargetApp","LOG:Scan_Command_GUID","LOG:Field115","LOG:Location","LOG:Filed117","LOG:Digital_Signatures_Signer","LOG:Digital_Signatures_Issuer","LOG:Digital_Signatures_Certificate_Thumbprint","LOG:Field121","LOG:Digital_Signatures_Serial_Number","LOG:Digital_Signatures_Signing_Time","LOG:Field124","LOG:Field125","LOG:Field126","LOG:Field127","LOG:Field128"
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 08:07:32","INFECTION","Infection","Real_Time","LG92868LB","c065855","Unix.Penguin","C:\Temp\SEPparser\test\17419740001.sh.vbn","Clean","Quarantine","Pending Analysis","256","EB_ACCESS_DENIED EB_REAL_CLIENT FA_SCANNING_FILE FA_RTSSCAN EB_N_OVERLAYS(N_RTSNODE N_FILENODE)","","1600409027","","0","201","4","6","1","525","0","0","0","0","0","0","","","0","28939","None","1","0","No","0","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Success","","7e48998d-6a76-4374-91aa-9682977c1777","0","","506","","56","SHA-256","639496BFF19BD01D683DAB682CDCEA72B199EF9F37FEFC0C5E749D4F2B3B0896","","0","0","","0","0","0","","0","0","","","","MALWARE","","Application Name","Good","Unknown","0","Unknown","","","Disabled","0","Traditional","","Failed","","0","2020-09-18 08:07:32","Normal","","0","VPN","0","","","","0","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 08:07:51","ANOMALY_START","Infection","Real_Time","LG92868LB","c065855","Unix.Penguin","C:\Temp\SEPparser\test\17419740001.sh.vbn","Clean","Quarantine","Clean by Deletion","256","EB_REAL_CLIENT FA_SCANNING_FILE EB_N_OVERLAYS(N_REPSEED_SCAN)","AP realtime defferd scanning","1600409028","","0","101","{86B682FF-79A1-4DBE-B1DC-01094EE55ECC}","0","2","","","","Unix.Penguin","1;0","0","0","7e48998d-6a76-4374-91aa-9682977c1777","0","0","28939","None","0","0","","","No","","0","Cleanable","1","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","43d13695-08dc-46b4-a8b3-143de6ed6c45","0","","506","","56","SHA-256","639496BFF19BD01D683DAB682CDCEA72B199EF9F37FEFC0C5E749D4F2B3B0896","","127","127","","127","0","0","17419740001.sh.vbn","1","0","","","","MALWARE","","VID Virus Name","Bad","Unknown","2","Unknown","","","On","127","Traditional","","Failed","","0","2020-09-18 08:07:51","Normal","","0","VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 08:07:51","INFECTION","Infection","Real_Time","LG92868LB","c065855","","C:\Temp\SEPparser\test\17419740001.sh.vbn","Clean","Quarantine","Clean by Deletion","256","EB_ACCESS_DENIED EB_REAL_CLIENT FA_SCANNING_FILE FA_RTSSCAN EB_N_OVERLAYS(N_REPSEED_SCAN)","","1600409028","","0","","","","","","","","","","","","","","1602007335","28939","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Success","","43d13695-08dc-46b4-a8b3-143de6ed6c45","1131937792","","","","","","","","","","","","","","","","","","","","MALWARE","","Application Name","Good","Unknown","0","Unknown","","","Disabled","0","Traditional","","Failed","","0","2020-09-18 08:07:51","Normal","","0","VPN","0","","","","0","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 08:07:52","REMEDIATION_ACTION_SUCCESSFUL","Infection","Real_Time","LG92868LB","c065855","","Internet browser temporary file cache","Clean","Quarantine","Clean by Deletion","256","EB_ACCESS_DENIED EB_REAL_CLIENT FA_SCANNING_FILE FA_RTSSCAN EB_N_OVERLAYS(N_REPSEED_SCAN)","","1600409028","","0","101","","0","0","Browser Cache Remediation","Delete","Internet browser temporary file cache","","","2011","1","7e48998d-6a76-4374-91aa-9682977c1777","0","0","28939","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Success","","43d13695-08dc-46b4-a8b3-143de6ed6c45","0","","","","","","","","","","","","","","","","","","","","MALWARE","","Application Name","Good","Unknown","0","Unknown","","","Disabled","0","Traditional","","Failed","","0","2020-09-18 08:07:52","Normal","","0","VPN","0","","","","0","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 08:07:52","ANOMALY_FINISH","Infection","Real_Time","LG92868LB","c065855","Unix.Penguin","C:\Temp\SEPparser\test\17419740001.sh.vbn","Clean","Quarantine","Clean by Deletion","256","EB_ACCESS_DENIED EB_REAL_CLIENT FA_SCANNING_FILE FA_RTSSCAN EB_N_OVERLAYS(N_REPSEED_SCAN)","AP realtime defferd scanning","1600409028","","0","101","{86B682FF-79A1-4DBE-B1DC-01094EE55ECC}","0","2","","","","Unix.Penguin","1;0","0","0","7e48998d-6a76-4374-91aa-9682977c1777","0","1131937792","28939","None","0","0","","","No","","0","Cleanable","1","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","43d13695-08dc-46b4-a8b3-143de6ed6c45","1131937792","","506","","56","SHA-256","639496BFF19BD01D683DAB682CDCEA72B199EF9F37FEFC0C5E749D4F2B3B0896","","127","127","","127","0","0","17419740001.sh.vbn","1","0","","","","MALWARE","","VID Virus Name","Bad","Unknown","2","Unknown","","","On","127","Traditional","","Failed","","0","2020-09-18 08:07:52","Normal","","0","VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 10:18:53","LOAD_PATTERN","Pattern","System","LG92868LB","c065855","","","","","","","EB_LOG ","New virus definition file loaded. Version: 200918002.","0","","0","","","","","","","","","","","","","","","","","0","","","","","","","","","","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Success","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","VPN","0","","","","0","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 10:48:58","ANOMALY_START","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{5442D818-8EF8-4A17-BFE0-C051BD332546}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","fe620767-a6bd-4431-a12c-535dbdb1aea8","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-09-18 10:48:58","Normal","","0","VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 10:48:58","REMEDIATION_ACTION_SUCCESSFUL","Infection","Real_Time","LG92868LB","c065855","","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","0","FA_SCANNING_FILE ","","0","","0","101","","0","0","File Remediation","Delete","C:\\Users\\c065855\\Downloads\\v8\\SilkETW\\SilkETW.exe","","","2001","1","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","fe620767-a6bd-4431-a12c-535dbdb1aea8","0","","","","","","","","","","","","","","","","","","","","MALWARE","","Application Name","Good","Unknown","0","Unknown","","","Disabled","0","Traditional","","Failed","","0","2020-09-18 10:48:58","Normal","","0","VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 10:48:58","REMEDIATION_ACTION_SUCCESSFUL","Infection","Real_Time","LG92868LB","c065855","","Internet browser temporary file cache","Leave Alone","Leave Alone","Leave Alone","0","FA_SCANNING_FILE ","","0","","0","101","","0","0","Browser Cache Remediation","Delete","Internet browser temporary file cache","","","2011","1","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","fe620767-a6bd-4431-a12c-535dbdb1aea8","0","","","","","","","","","","","","","","","","","","","","MALWARE","","Application Name","Good","Unknown","0","Unknown","","","Disabled","0","Traditional","","Failed","","0","2020-09-18 10:48:58","Normal","","0","VPN","0","","","","0","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 10:48:58","ANOMALY_FINISH","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{5442D818-8EF8-4A17-BFE0-C051BD332546}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","fe620767-a6bd-4431-a12c-535dbdb1aea8","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-09-18 10:48:58","Normal","","0","VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 15:19:08","ANOMALY_START","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{1E3DF2CF-E9AD-4BE1-AF1F-E2363FD84B3D}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","0e1cf235-a259-4f9e-b3b0-c672fbfab770","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-09-18 15:19:08","Normal","","0","VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 15:19:08","REMEDIATION_ACTION_SUCCESSFUL","Infection","Real_Time","LG92868LB","c065855","","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","0","FA_SCANNING_FILE ","","0","","0","101","","0","0","File Remediation","Delete","C:\\Users\\c065855\\Downloads\\v8\\SilkETW\\SilkETW.exe","","","2001","1","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","0e1cf235-a259-4f9e-b3b0-c672fbfab770","0","","","","","","","","","","","","","","","","","","","","MALWARE","","Application Name","Good","Unknown","0","Unknown","","","Disabled","0","Traditional","","Failed","","0","2020-09-18 15:19:08","Normal","","0","VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 15:19:08","REMEDIATION_ACTION_SUCCESSFUL","Infection","Real_Time","LG92868LB","c065855","","Internet browser temporary file cache","Leave Alone","Leave Alone","Leave Alone","0","FA_SCANNING_FILE ","","0","","0","101","","0","0","Browser Cache Remediation","Delete","Internet browser temporary file cache","","","2011","1","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","0e1cf235-a259-4f9e-b3b0-c672fbfab770","0","","","","","","","","","","","","","","","","","","","","MALWARE","","Application Name","Good","Unknown","0","Unknown","","","Disabled","0","Traditional","","Failed","","0","2020-09-18 15:19:08","Normal","","0","VPN","0","","","","0","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 15:19:08","ANOMALY_FINISH","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{1E3DF2CF-E9AD-4BE1-AF1F-E2363FD84B3D}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","0e1cf235-a259-4f9e-b3b0-c672fbfab770","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-09-18 15:19:08","Normal","","0","VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 18:45:05","LOAD_PATTERN","Pattern","System","LG92868LB","c065855","","","","","","","EB_LOG ","New virus definition file loaded. Version: 200918007.","0","","0","","","","","","","","","","","","","","","","","0","","","","","","","","","","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Success","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","VPN","0","","","","0","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 19:15:10","ANOMALY_START","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{C882EF85-9D33-47D8-BCBC-79736710C21C}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","b2e5828e-6b2a-45b9-a172-6d36f4d5bcca","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-09-18 19:15:10","Normal","","0","VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 19:15:10","REMEDIATION_ACTION_SUCCESSFUL","Infection","Real_Time","LG92868LB","c065855","","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","0","FA_SCANNING_FILE ","","0","","0","101","","0","0","File Remediation","Delete","C:\\Users\\c065855\\Downloads\\v8\\SilkETW\\SilkETW.exe","","","2001","1","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","b2e5828e-6b2a-45b9-a172-6d36f4d5bcca","0","","","","","","","","","","","","","","","","","","","","MALWARE","","Application Name","Good","Unknown","0","Unknown","","","Disabled","0","Traditional","","Failed","","0","2020-09-18 19:15:10","Normal","","0","VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 19:15:10","REMEDIATION_ACTION_SUCCESSFUL","Infection","Real_Time","LG92868LB","c065855","","Internet browser temporary file cache","Leave Alone","Leave Alone","Leave Alone","0","FA_SCANNING_FILE ","","0","","0","101","","0","0","Browser Cache Remediation","Delete","Internet browser temporary file cache","","","2011","1","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","b2e5828e-6b2a-45b9-a172-6d36f4d5bcca","0","","","","","","","","","","","","","","","","","","","","MALWARE","","Application Name","Good","Unknown","0","Unknown","","","Disabled","0","Traditional","","Failed","","0","2020-09-18 19:15:10","Normal","","0","VPN","0","","","","0","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 19:15:10","ANOMALY_FINISH","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{C882EF85-9D33-47D8-BCBC-79736710C21C}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","b2e5828e-6b2a-45b9-a172-6d36f4d5bcca","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-09-18 19:15:10","Normal","","0","VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 23:45:20","ANOMALY_START","Infection","Real_Time","LG92868LB","c065855","WS.Reputation.1","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","Reputation","EB_NO_VDIALOG EB_REAL_CLIENT FA_SCANNING_FILE ","","0","","0","101","{ADA42019-8AD4-42F0-B4A0-063628C8E4CF}","0","2","","","","WS.Reputation.1","1;18","0","0","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","797c3d02-eedf-4756-bb0e-fe357b5b624f","0","","506","","35840","SHA-256","FF62D2CCFF3DE78EFC80371D84A64DD86A4AD451D30B87A2D2EE21EE221D4536","0.8.0.0","127","4","","127","0","0","SilkETW","1","0","","","","MALWARE","18","VID Virus Name","Good","Low","51","Very Low","","chrome.exe","On","127","Heuristic","","Failed","","0","2020-09-18 23:45:20","Normal","","0","VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 23:45:20","REMEDIATION_ACTION_SUCCESSFUL","Infection","Real_Time","LG92868LB","c065855","","C:\Users\c065855\Downloads\v8\SilkETW\SilkETW.exe","Leave Alone","Leave Alone","Leave Alone","0","FA_SCANNING_FILE ","","0","","0","101","","0","0","File Remediation","Delete","C:\\Users\\c065855\\Downloads\\v8\\SilkETW\\SilkETW.exe","","","2001","1","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","797c3d02-eedf-4756-bb0e-fe357b5b624f","0","","","","","","","","","","","","","","","","","","","","MALWARE","","Application Name","Good","Unknown","0","Unknown","","","Disabled","0","Traditional","","Failed","","0","2020-09-18 23:45:20","Normal","","0","VPN","0","","","","81604378624","","1970-01-01 00:00:00","","0","
","",""
"c:\ProgramData\Symantec\Symantec Endpoint Protection\CurrentVersion\Data\Logs\AV\09182020.Log","","","","","","2020-09-18 23:45:20","REMEDIATION_ACTION_SUCCESSFUL","Infection","Real_Time","LG92868LB","c065855","","Internet browser temporary file cache","Leave Alone","Leave Alone","Leave Alone","0","FA_SCANNING_FILE ","","0","","0","101","","0","0","Browser Cache Remediation","Delete","Internet browser temporary file cache","","","2011","1","","0","0","4294919973","None","0","0","","","No","","0","Cleanable","Deletable","0","","{10A4EC4D-0BEF-4D78-83A4-E7B5C4B740C2}","","","","CNTR","F8:B4:6A:27:52:66","14.2.5569.2100","","","","","","","","","","","","","","","","Leave Alone","","797c3d02-eedf-4756-bb0e-fe357b5b624f","0","","","","","","","","","","","","","","","","","","","","MALWARE","","Application Name","Good","Unknown","0","Unknown","","","Disabled","0","Traditional","","Failed","","0","2020-09-18 23:45:20","Normal","","0","VPN","0","","","","0","","1970-01-01 00:00:00","","0","
